survtype,countryname,yearweek,pathogen,pathogentype,indicator,age,value
non-sentinel,Sweden,2026-W08,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,1
non-sentinel,Sweden,2026-W08,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,3
non-sentinel,Sweden,2026-W08,SARS-CoV-2,SARS-CoV-2,deaths,0-4,1
non-sentinel,Sweden,2026-W08,SARS-CoV-2,SARS-CoV-2,deaths,15-64,0
non-sentinel,Sweden,2026-W08,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Sweden,2026-W08,SARS-CoV-2,SARS-CoV-2,deaths,65+,27
non-sentinel,Sweden,2026-W08,SARS-CoV-2,SARS-CoV-2,deaths,total,28
non-sentinel,Sweden,2026-W08,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Sweden,2026-W07,Influenza,Influenza,ICUadmissions,0-4,1
non-sentinel,Sweden,2026-W07,Influenza,Influenza,ICUadmissions,15-64,11
non-sentinel,Sweden,2026-W07,Influenza,Influenza,ICUadmissions,5-14,1
