survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,France,2022-W17,Influenza,Influenza,total,tests,total,48
primary care sentinel,France,2022-W17,Influenza,Influenza A,A(H1)pdm09,detections,total,3
primary care sentinel,France,2022-W17,Influenza,Influenza A,A(H3),detections,total,11
primary care sentinel,France,2022-W17,RSV,RSV,RSV,detections,total,1
primary care sentinel,France,2022-W17,RSV,RSV,RSV,positivity,total,2.1
primary care sentinel,France,2022-W17,RSV,RSV,RSV,tests,total,48
primary care sentinel,France,2022-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
primary care sentinel,France,2022-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,8.3
primary care sentinel,France,2022-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,48
primary care sentinel,France,2022-W16,Influenza,Influenza,total,detections,total,16
primary care sentinel,France,2022-W16,Influenza,Influenza,total,positivity,total,43.2
primary care sentinel,France,2022-W16,Influenza,Influenza,total,tests,total,37
primary care sentinel,France,2022-W16,Influenza,Influenza A,A(H1)pdm09,detections,total,2
primary care sentinel,France,2022-W16,Influenza,Influenza A,A(H3),detections,total,14
primary care sentinel,France,2022-W16,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W16,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W16,RSV,RSV,RSV,tests,total,37
primary care sentinel,France,2022-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
primary care sentinel,France,2022-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,16.2
primary care sentinel,France,2022-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,37
primary care sentinel,France,2022-W15,Influenza,Influenza,total,detections,total,49
primary care sentinel,France,2022-W15,Influenza,Influenza,total,positivity,total,53.3
primary care sentinel,France,2022-W15,Influenza,Influenza,total,tests,total,92
primary care sentinel,France,2022-W15,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,France,2022-W15,Influenza,Influenza A,A(H1)pdm09,detections,total,9
primary care sentinel,France,2022-W15,Influenza,Influenza A,A(H3),detections,total,39
primary care sentinel,France,2022-W15,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W15,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W15,RSV,RSV,RSV,tests,total,92
primary care sentinel,France,2022-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
primary care sentinel,France,2022-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.9
primary care sentinel,France,2022-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,92
primary care sentinel,France,2022-W14,Influenza,Influenza,total,detections,total,71
primary care sentinel,France,2022-W14,Influenza,Influenza,total,positivity,total,54.2
primary care sentinel,France,2022-W14,Influenza,Influenza,total,tests,total,131
primary care sentinel,France,2022-W14,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,France,2022-W14,Influenza,Influenza A,A(H1)pdm09,detections,total,10
primary care sentinel,France,2022-W14,Influenza,Influenza A,A(H3),detections,total,60
primary care sentinel,France,2022-W14,RSV,RSV,RSV,detections,total,1
primary care sentinel,France,2022-W14,RSV,RSV,RSV,positivity,total,0.8
primary care sentinel,France,2022-W14,RSV,RSV,RSV,tests,total,131
primary care sentinel,France,2022-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,25
primary care sentinel,France,2022-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,19.1
primary care sentinel,France,2022-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,131
primary care sentinel,France,2022-W13,Influenza,Influenza,total,detections,total,77
primary care sentinel,France,2022-W13,Influenza,Influenza,total,positivity,total,55.4
primary care sentinel,France,2022-W13,Influenza,Influenza,total,tests,total,139
primary care sentinel,France,2022-W13,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,France,2022-W13,Influenza,Influenza A,A(H1)pdm09,detections,total,17
primary care sentinel,France,2022-W13,Influenza,Influenza A,A(H3),detections,total,58
primary care sentinel,France,2022-W13,RSV,RSV,RSV,detections,total,1
primary care sentinel,France,2022-W13,RSV,RSV,RSV,positivity,total,0.7
primary care sentinel,France,2022-W13,RSV,RSV,RSV,tests,total,139
primary care sentinel,France,2022-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,12
primary care sentinel,France,2022-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,8.6
primary care sentinel,France,2022-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,139
primary care sentinel,France,2022-W12,Influenza,Influenza,total,detections,total,88
primary care sentinel,France,2022-W12,Influenza,Influenza,total,positivity,total,57.1
primary care sentinel,France,2022-W12,Influenza,Influenza,total,tests,total,154
primary care sentinel,France,2022-W12,Influenza,Influenza A,A (unknown),detections,total,4
primary care sentinel,France,2022-W12,Influenza,Influenza A,A(H1)pdm09,detections,total,19
primary care sentinel,France,2022-W12,Influenza,Influenza A,A(H3),detections,total,65
primary care sentinel,France,2022-W12,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W12,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W12,RSV,RSV,RSV,tests,total,154
primary care sentinel,France,2022-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,18
primary care sentinel,France,2022-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.7
primary care sentinel,France,2022-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,154
primary care sentinel,France,2022-W11,Influenza,Influenza,total,detections,total,95
primary care sentinel,France,2022-W11,Influenza,Influenza,total,positivity,total,67.4
primary care sentinel,France,2022-W11,Influenza,Influenza,total,tests,total,141
primary care sentinel,France,2022-W11,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,France,2022-W11,Influenza,Influenza A,A(H1)pdm09,detections,total,23
primary care sentinel,France,2022-W11,Influenza,Influenza A,A(H3),detections,total,71
primary care sentinel,France,2022-W11,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W11,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W11,RSV,RSV,RSV,tests,total,141
primary care sentinel,France,2022-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,16
primary care sentinel,France,2022-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.3
primary care sentinel,France,2022-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,141
primary care sentinel,France,2022-W10,Influenza,Influenza,total,detections,total,71
primary care sentinel,France,2022-W10,Influenza,Influenza,total,positivity,total,57.7
primary care sentinel,France,2022-W10,Influenza,Influenza,total,tests,total,123
primary care sentinel,France,2022-W10,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,France,2022-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,17
primary care sentinel,France,2022-W10,Influenza,Influenza A,A(H3),detections,total,53
primary care sentinel,France,2022-W10,RSV,RSV,RSV,detections,total,3
primary care sentinel,France,2022-W10,RSV,RSV,RSV,positivity,total,2.4
primary care sentinel,France,2022-W10,RSV,RSV,RSV,tests,total,123
primary care sentinel,France,2022-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,12
primary care sentinel,France,2022-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.8
primary care sentinel,France,2022-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,123
primary care sentinel,France,2022-W09,Influenza,Influenza,total,detections,total,45
primary care sentinel,France,2022-W09,Influenza,Influenza,total,positivity,total,51.7
primary care sentinel,France,2022-W09,Influenza,Influenza,total,tests,total,87
primary care sentinel,France,2022-W09,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,France,2022-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,10
primary care sentinel,France,2022-W09,Influenza,Influenza A,A(H3),detections,total,33
primary care sentinel,France,2022-W09,RSV,RSV,RSV,detections,total,2
primary care sentinel,France,2022-W09,RSV,RSV,RSV,positivity,total,2.3
primary care sentinel,France,2022-W09,RSV,RSV,RSV,tests,total,87
primary care sentinel,France,2022-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
primary care sentinel,France,2022-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.5
primary care sentinel,France,2022-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,87
primary care sentinel,France,2022-W08,Influenza,Influenza,total,detections,total,20
primary care sentinel,France,2022-W08,Influenza,Influenza,total,positivity,total,35.7
primary care sentinel,France,2022-W08,Influenza,Influenza,total,tests,total,56
primary care sentinel,France,2022-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,8
primary care sentinel,France,2022-W08,Influenza,Influenza A,A(H3),detections,total,12
primary care sentinel,France,2022-W08,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W08,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W08,RSV,RSV,RSV,tests,total,56
primary care sentinel,France,2022-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,13
primary care sentinel,France,2022-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,23.2
primary care sentinel,France,2022-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,56
primary care sentinel,France,2022-W07,Influenza,Influenza,total,detections,total,23
primary care sentinel,France,2022-W07,Influenza,Influenza,total,positivity,total,29.1
primary care sentinel,France,2022-W07,Influenza,Influenza,total,tests,total,79
primary care sentinel,France,2022-W07,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,France,2022-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,12
primary care sentinel,France,2022-W07,Influenza,Influenza A,A(H3),detections,total,9
primary care sentinel,France,2022-W07,RSV,RSV,RSV,detections,total,3
primary care sentinel,France,2022-W07,RSV,RSV,RSV,positivity,total,3.8
primary care sentinel,France,2022-W07,RSV,RSV,RSV,tests,total,78
primary care sentinel,France,2022-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,24
primary care sentinel,France,2022-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,30.8
primary care sentinel,France,2022-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,78
primary care sentinel,France,2022-W06,Influenza,Influenza,total,detections,total,26
primary care sentinel,France,2022-W06,Influenza,Influenza,total,positivity,total,35.1
primary care sentinel,France,2022-W06,Influenza,Influenza,total,tests,total,74
primary care sentinel,France,2022-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,14
primary care sentinel,France,2022-W06,Influenza,Influenza A,A(H3),detections,total,12
primary care sentinel,France,2022-W06,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W06,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W06,RSV,RSV,RSV,tests,total,74
primary care sentinel,France,2022-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,14
primary care sentinel,France,2022-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,18.9
primary care sentinel,France,2022-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,74
primary care sentinel,France,2022-W05,Influenza,Influenza,total,detections,total,37
primary care sentinel,France,2022-W05,Influenza,Influenza,total,positivity,total,34.6
primary care sentinel,France,2022-W05,Influenza,Influenza,total,tests,total,107
primary care sentinel,France,2022-W05,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,France,2022-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,15
primary care sentinel,France,2022-W05,Influenza,Influenza A,A(H3),detections,total,20
primary care sentinel,France,2022-W05,RSV,RSV,RSV,detections,total,0
primary care sentinel,France,2022-W05,RSV,RSV,RSV,positivity,total,0
primary care sentinel,France,2022-W05,RSV,RSV,RSV,tests,total,107
primary care sentinel,France,2022-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,20
primary care sentinel,France,2022-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,18.7
primary care sentinel,France,2022-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,107
primary care sentinel,France,2022-W04,Influenza,Influenza,total,detections,total,23
primary care sentinel,France,2022-W04,Influenza,Influenza,total,positivity,total,22.8
primary care sentinel,France,2022-W04,Influenza,Influenza,total,tests,total,101
primary care sentinel,France,2022-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,16
primary care sentinel,France,2022-W04,Influenza,Influenza A,A(H3),detections,total,7
primary care sentinel,France,2022-W04,RSV,RSV,RSV,detections,total,2
primary care sentinel,France,2022-W04,RSV,RSV,RSV,positivity,total,2
primary care sentinel,France,2022-W04,RSV,RSV,RSV,tests,total,101
primary care sentinel,France,2022-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,30
primary care sentinel,France,2022-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,29.7
primary care sentinel,France,2022-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,101
primary care sentinel,France,2022-W03,Influenza,Influenza,total,detections,total,21
primary care sentinel,France,2022-W03,Influenza,Influenza,total,positivity,total,18.4
primary care sentinel,France,2022-W03,Influenza,Influenza,total,tests,total,114
primary care sentinel,France,2022-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,10
primary care sentinel,France,2022-W03,Influenza,Influenza A,A(H3),detections,total,11
primary care sentinel,France,2022-W03,RSV,RSV,RSV,detections,total,3
primary care sentinel,France,2022-W03,RSV,RSV,RSV,positivity,total,2.6
primary care sentinel,France,2022-W03,RSV,RSV,RSV,tests,total,114
primary care sentinel,France,2022-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,39
primary care sentinel,France,2022-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,34.2
primary care sentinel,France,2022-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,114
primary care sentinel,France,2022-W02,Influenza,Influenza,total,detections,total,11
primary care sentinel,France,2022-W02,Influenza,Influenza,total,positivity,total,12.6
primary care sentinel,France,2022-W02,Influenza,Influenza,total,tests,total,87
primary care sentinel,France,2022-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,5
primary care sentinel,France,2022-W02,Influenza,Influenza A,A(H3),detections,total,6
primary care sentinel,France,2022-W02,RSV,RSV,RSV,detections,total,2
primary care sentinel,France,2022-W02,RSV,RSV,RSV,positivity,total,2.3
primary care sentinel,France,2022-W02,RSV,RSV,RSV,tests,total,87
primary care sentinel,France,2022-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,31
primary care sentinel,France,2022-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,35.6
primary care sentinel,France,2022-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,87
primary care sentinel,France,2022-W01,Influenza,Influenza,total,detections,total,16
primary care sentinel,France,2022-W01,Influenza,Influenza,total,positivity,total,17.2
primary care sentinel,France,2022-W01,Influenza,Influenza,total,tests,total,93
primary care sentinel,France,2022-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,7
primary care sentinel,France,2022-W01,Influenza,Influenza A,A(H3),detections,total,9
primary care sentinel,France,2022-W01,RSV,RSV,RSV,detections,total,7
primary care sentinel,France,2022-W01,RSV,RSV,RSV,positivity,total,7.5
primary care sentinel,France,2022-W01,RSV,RSV,RSV,tests,total,93
primary care sentinel,France,2022-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,12
primary care sentinel,France,2022-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,12.9
primary care sentinel,France,2022-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,93
primary care sentinel,France,2021-W52,Influenza,Influenza,total,detections,total,14
primary care sentinel,France,2021-W52,Influenza,Influenza,total,positivity,total,26.4
primary care sentinel,France,2021-W52,Influenza,Influenza,total,tests,total,53
primary care sentinel,France,2021-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,9
primary care sentinel,France,2021-W52,Influenza,Influenza A,A(H3),detections,total,5
primary care sentinel,France,2021-W52,RSV,RSV,RSV,detections,total,1
primary care sentinel,France,2021-W52,RSV,RSV,RSV,positivity,total,1.9
primary care sentinel,France,2021-W52,RSV,RSV,RSV,tests,total,53
primary care sentinel,France,2021-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,9
primary care sentinel,France,2021-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,17
primary care sentinel,France,2021-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,53
primary care sentinel,France,2021-W51,Influenza,Influenza,total,detections,total,12
primary care sentinel,France,2021-W51,Influenza,Influenza,total,positivity,total,20.3
primary care sentinel,France,2021-W51,Influenza,Influenza,total,tests,total,59
primary care sentinel,France,2021-W51,Influenza,Influenza A,A (unknown),detections,total,1
primary care sentinel,France,2021-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,8
primary care sentinel,France,2021-W51,Influenza,Influenza A,A(H3),detections,total,3
primary care sentinel,France,2021-W51,RSV,RSV,RSV,detections,total,4
primary care sentinel,France,2021-W51,RSV,RSV,RSV,positivity,total,6.8
primary care sentinel,France,2021-W51,RSV,RSV,RSV,tests,total,59
primary care sentinel,France,2021-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
primary care sentinel,France,2021-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,8.5
primary care sentinel,France,2021-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,59
